province,year,cld,wet,vap,tmx,tmp,tmn,pre,pet,dtr,aet,def,PDSI,q,soil,srad,vpd,ws
Bulacan,2025,67.87578362128907,131.42666326666668,29.48057959372034,31.875485799609372,28.321762865429683,24.81304988652344,195.7893888564453,3.653662407454333,7.062436043085938,93.00232558139525,22.595374677002543,1.9346726959517644,137.77741602067132,123.3061972437548,193.34078675814624,0.8881971746021238,1.603979869053957
Pampanga,2025,66.25124773789062,134.13866354666666,29.329760494133374,32.29475835019532,28.24724274199219,24.248062433789062,163.1542895444336,3.688719262672573,8.04669519640625,91.70151265126505,31.240869086908653,1.4259609460946083,109.03302530252998,169.5149284928488,198.3485879506526,1.0908715343398177,1.6852536342293467
Bataan,2025,64.83822652753905,129.17599676,28.31135683524893,31.061762795312504,27.391349827539063,23.77176455625,232.3549279658203,3.6170574073485615,7.2899986490625,93.59389610389603,28.496111111111073,2.241142135642133,153.26170274170232,285.1435569985564,191.7090968553944,1.0112045172330195,2.2337452580835864
Zambales,2025,66.64179987499999,132.31399736666668,28.14154277779045,30.870966146289064,27.08137729335937,23.3384589921875,226.701042253418,3.536970025266245,7.532507114101563,96.59124790619754,28.334156895588993,1.6128062534896692,157.424511446119,288.35423785594594,200.9953298393002,1.0603162783933937,2.2873374059188247
Pangasinan,2025,65.89623875273438,128.16833052666667,28.98802697428205,31.53320324453125,27.750264862695317,24.0173585984375,195.5411350268555,3.633697352934471,7.515844096093749,97.90857314148656,31.421203037569896,1.2529520383693031,110.46188049560321,184.62434652278145,209.8519095324322,1.144893894835583,2.001011999555625
La Union,2025,65.61489023671875,125.40133031333333,29.459791063144284,31.739290010546878,27.93495567421875,24.180223248437503,164.72949357080077,3.622385062004412,7.559066332109376,95.10427350427332,32.81435897435893,0.6575662393162396,95.97705128205102,217.7458760683755,210.09836226504035,1.0198132805632858,2.279455673282977
Ilocos Sur,2025,70.53993142910156,97.77133132333333,29.41757344156945,31.51633968144531,28.00142981347656,24.539020145507816,168.8189666103516,3.611077355244707,6.9773194559375,96.47526984126971,24.19478968253964,0.9294797619047623,114.19796031746007,268.59802777777725,206.650046558198,0.8420192832957296,2.3922345614478657
Ilocos Norte,2025,60.18838850175782,119.35066395333334,26.703860789856613,29.73079225585938,25.97703385117188,22.268309015820314,211.35858323779297,3.6116607505312746,7.462482750039062,98.31643719806743,16.142119565217346,0.8193354468599036,117.77060688405761,274.04461352656955,197.79279241589484,0.7324076587087567,2.483483749196145
Isabela,2025,69.29699864042968,180.10149646,28.907388139356662,31.15909378769532,26.78013318652344,22.449941195898443,236.2346396982422,3.3158287251471528,8.709152591796876,99.87784641784609,10.348509223509184,0.8814340411840411,117.00372265122236,128.50221685971638,193.86557028084297,0.7253897641146271,1.8342304318721352
Occidental Mindoro,2025,70.98625557128906,150.21155200666666,28.665760778765048,30.860361567578128,27.171199450781256,23.529532730468752,188.44339718896487,3.374947070163303,7.330828437109375,93.19665532879813,16.121205053449913,2.4023600583090357,146.67382734045952,213.24720116618022,182.78059753922108,0.7510155132878255,1.7342790352419994
Oriental Mindoro,2025,73.2456564375,162.93088542666666,28.60038724398586,30.52079826972656,26.95442652929688,23.43913131953125,210.21112118798828,3.323053806612546,7.081666940195312,94.79707070707056,11.30569985569983,2.408643819143818,145.4041630591627,172.65929292929235,178.3731631324399,0.7187502171168437,1.5595024186033846
Marinduque,2025,72.94785145214846,186.98132900000002,29.869249899334665,30.36859598105469,27.279016613281254,24.238603745507813,202.22098213378905,3.24436024307133,6.129992165546875,97.46063725490178,11.578537581699315,3.158024509803921,95.62275326797361,133.8639542483656,179.3630196784519,0.7569827476892037,1.6448880933125762
Romblon,2025,74.15293362890625,181.70099598,29.932778394811702,30.248775114062504,27.514884192968747,24.831823520117187,208.286243980957,3.3224201863374945,5.416951433945313,98.16001949317715,11.176130604288465,3.6696018518518514,144.30636939571096,149.52521929824513,182.8951440929386,0.7309739128707831,1.5025702123920768
Masbate,2025,75.11623517070312,192.03799566,31.989023259480643,32.04418897226563,28.745306896484376,25.49781116894531,205.111433597168,3.358728522174031,6.546377373320313,100.53997755331051,8.933153759820405,4.100158997381216,134.8747680508787,99.1075346053122,179.7661395373271,0.7705370162428786,1.383409602209099
Catanduanes,2025,76.19273131289061,222.68332843333334,29.46530575533452,30.699535241992187,27.153742055078123,23.657115568164063,314.4739096914063,3.211353654606389,7.042419953828126,101.48384109916317,2.754677419354834,2.5330125448028644,239.7035125448024,87.39269414575863,176.78436945433202,0.6228733733505307,1.9082438519795684
Batanes,2025,70.30138885898435,185.84199609333334,27.336985404517865,29.797895057226565,26.63570681699219,23.523488659179687,220.34937271484372,3.627609381696391,6.274406238046875,92.51799603174592,9.339246031746004,-0.41424999999999745,139.92035714285663,41.75970238095233,171.4087048049195,0.5128916716600656,3.807640524637128
Northern Samar,2025,74.55704777890625,218.72666209333332,30.750362417026,31.120590990429683,27.774284667968757,24.472111776171875,288.27658189501955,3.205309000528858,6.648479764257813,98.43594334433436,3.1841281628162794,3.2228809130913065,229.34977997799726,80.82290979097907,181.7455020312818,0.5309838966810422,1.2991339397682165
Eastern Samar,2025,73.38015833046873,229.57299504,30.68271157747132,31.619496379492187,27.941479722070312,24.3160032375,382.4446619887695,3.2548127842564862,7.303493181992188,100.66659062103902,1.3744930291508224,3.6947439797211628,269.35594212082754,75.46162019433879,182.96897045836488,0.5694198617722858,1.423745452438466
Samar,2025,74.02563856679689,226.62416216000003,30.290416574466548,31.400929255078125,27.692274529687506,24.03341385605469,331.72968276708986,3.2014818762973336,7.367515629023437,96.34207676130374,2.8352874167542903,3.6051393270241827,225.7378846827896,73.00352260778124,181.0981119297477,0.4929950321050181,1.1871916592574854
Biliran,2025,74.75317368789064,210.26732839333332,30.508967651625845,31.677432350976563,28.005820172265626,24.374210845312504,234.32993145263669,3.261616703928145,7.303221785664063,94.2606725146198,5.045438596491208,4.364738304093562,176.1792105263153,84.31885964912276,178.64226381536074,0.4967919390156313,1.5109845731634817
Leyte,2025,73.789124515625,202.82032867333334,30.05196321820549,31.44058148457032,27.878955818359373,24.36670565214844,257.8884472402344,3.2888745885165616,7.073875862421875,98.80162447257366,4.219226441631499,4.44461972573839,187.1666332630094,83.4658632208157,178.3997603301353,0.6571398596941335,1.2351527436815697
Southern Leyte,2025,74.05037168339842,211.45732895999998,29.533632224920787,31.43492040371094,27.590737915039064,23.790732481640624,313.71381191162106,3.2827844605885184,7.644187632070313,101.85076131687211,2.8421862139917664,4.139165123456786,218.15712448559626,81.45193415637858,182.7965120631084,0.6759930362117215,1.299869933234317
Palawan,2025,70.27175657226563,150.35670494666667,29.74779980484717,31.88189702265625,27.715411847070317,23.599394971484376,165.03146793115232,3.4128884952530907,8.282502201171873,94.35019086210943,19.022637420718773,1.9136032417195195,99.83049917782455,194.02352360817434,191.97599837729877,0.7721314923470103,1.537799879727352
Aklan,2025,72.90904900097655,163.17332991333333,30.36213649067435,31.0585408390625,28.024154652734374,25.03975941113281,295.7896999804688,3.509281915275959,6.018781097929688,101.19944444444405,6.230884353741484,3.354724489795916,227.60751700680214,191.22129251700642,182.801090397218,0.6890733801806624,1.317929886642763
Antique,2025,73.1699977171875,157.43533012,30.20267984583985,31.075787002929687,28.016428492773443,25.01203386152344,280.9158743613282,3.5116210906192795,6.063752671406251,95.30306571815713,10.38918021680215,3.681139905149048,233.200802845528,222.34602642276369,179.41882826394112,0.6657939518321477,1.3934272014183675
Iloilo,2025,74.65972738242188,167.59532961333335,30.57560592008993,31.53824418789063,28.141376142382818,24.794206782812505,278.6181116352539,3.4829063455272338,6.7440366450781255,97.19193633414429,8.562879156528771,4.319118410381181,149.8975993511757,170.75179237631747,178.20114723372583,0.7223925137209429,1.1165195680001003
Guimaras,2025,72.68423968125,157.66533009333335,30.084731596035557,31.326111239843748,27.89263566816406,24.509991144726563,203.0663050161133,3.359171510736189,6.816120035117187,93.61387681159412,11.971388888888864,4.968074879227051,155.83369565217347,165.93420289855032,173.30384270267174,0.7303296198816697,1.3964061298093875
Negros Occidental,2025,74.72269548144533,162.83816284000002,30.23421667810012,31.415489972070315,27.98233804648438,24.60335547265625,243.4794367172852,3.4096796364204955,6.812134499414063,93.47829912424731,8.05645867542417,4.918291050903116,165.10561439518298,144.6055541871917,167.47423253201833,0.7586515563757953,1.0850245236332523
Negros Oriental,2025,75.01116283925782,167.41710785333333,29.106568418682475,30.95043289902344,27.2882235765625,23.67990620585937,206.4131312131348,3.2633844004075825,7.270526513164063,92.9314386401326,8.587300995024856,5.273149461028189,153.60618781094473,131.00345978441086,169.59114374265104,0.739622818125084,1.1206224044306308
Cebu,2025,74.94298482910158,169.66132978,29.423830976268103,31.395858774609376,27.62647837109375,23.90762175,197.03137821289064,3.3180217324234,7.488237314609375,95.80957494407143,8.256881058911233,5.5924185309470476,103.65367636092441,111.34587434750146,169.9990393674022,0.7744239498633897,1.253704436270179
Dinagat Islands,2025,73.60127285195313,231.21066202,30.19293730779404,31.10024216933594,27.617074044726564,24.188100885937494,387.2560756538086,3.2381457658803114,6.912141403398437,105.25082051282013,1.1025641025641022,3.9281888888888807,283.00830769230726,75.64027350427347,185.02745132524507,0.7119339373399771,1.3544560091947837
Surigao del Norte,2025,73.40538172832032,232.83666146666667,31.743122186303893,32.100263931640626,28.409584590820312,24.768906450000003,435.90407971972655,3.291735910458289,7.331356931640625,107.0219851380037,0.9886978060863397,3.6812650389242716,307.8436199575366,69.12895258315636,187.74712833153413,0.7571232601508499,1.4047930147490904
Surigao del Sur,2025,73.50925089707032,218.37710592666664,30.47036275071047,32.11461628847657,27.819215467968757,23.576599150976563,359.57971471093754,3.2542759920847564,8.5380165375,107.75018655186504,0.44099220992209787,3.250044075440752,315.1585055350548,60.02571955719551,189.5458955377666,0.7782740853354286,1.5082795164230225
Davao Oriental,2025,72.87435894921876,192.28532946,28.52465535614094,31.66488674472656,27.03235930878906,22.44605115527344,184.7536925297852,3.30430851669106,9.218836089453124,104.44881651017167,3.2924726134585196,3.131766823161187,145.32558294209676,56.00271517996866,190.66280354244563,0.773181837624352,1.679870783179014
Agusan del Norte,2025,74.9085389873047,236.57799508666668,28.45901198504904,30.75704169609375,26.44913699277344,22.192923103515625,378.3089440209961,3.038149472956096,8.564119192578126,106.04721721721685,1.3493943943943927,3.7568738738738716,258.539524524524,56.50371871871866,190.30925062483087,0.7310849335507078,1.3744620016516098
Davao de Oro,2025,73.96851886523437,204.49699514666665,27.35087361742792,30.929802886328133,26.13336719921875,21.38942225683594,202.9473656772461,3.195188843965536,9.540381129492188,102.92555833333284,2.032722222222219,3.4503138888888865,170.00297777777743,50.519472222222184,189.84091408691367,0.7850353572144577,1.2575707373746183
Davao del Norte,2025,73.92108463378906,179.17866296,30.006715223643504,32.46922846503906,27.979940655664063,23.542353815625,169.82982464746095,3.337299399853181,8.92687434941406,105.68851964769587,3.324725609756092,3.631774728997286,136.56587398373946,54.984800135501295,191.93359847650237,0.913742685465279,1.153979925760403
Davao del Sur,2025,73.3521615951172,172.18666316666668,27.718717337892603,31.550888221289064,26.647196415039065,21.793535826367187,153.718331253418,3.310602813047128,9.757352494921877,102.36969534050147,7.402323775388279,3.1315215053763437,82.06800477897235,88.53182198327356,191.8123870641778,0.873982598016688,1.4976118735070665
Sarangani,2025,69.81273555429686,149.13066320666667,28.00848642698196,32.0798881953125,27.075439553125,22.115188528515624,121.47037052246093,3.5066203656899164,9.964699666796877,100.55947264523365,9.1957529610829,2.7658649182177073,53.80602086858429,102.48912577552139,192.974298670941,0.8478349622843462,1.523020154870702
South Cotabato,2025,72.50324864960936,163.13266356666665,25.85324560438776,30.52931351425782,25.531480953125,20.591958277929688,146.76440203041992,3.2842578206794903,9.937354936328124,100.06973667308897,7.070118818240191,2.500895632626846,80.56191714836206,120.977402055234,191.4656401929319,0.8797450397665763,1.2015055767768568
North Cotabato,2025,74.32467694355469,166.96199652666667,29.78867552670372,32.61763994980468,27.888987416406252,23.19949923125,183.0990760739746,3.269978458011769,9.418140018554688,101.89865135453446,5.714004711425202,3.4325975657636407,127.91974479780092,78.03381232822926,192.55027771679008,0.9412495935076708,0.8560429658979611
Sultan Kudarat,2025,73.41611759277345,162.95766283333333,26.75426322953358,30.988965483984376,26.024823568164063,21.108984234765632,166.07196746191408,3.23090453920465,9.87998174921875,104.54576421491866,5.948215962441304,2.7909277516953557,116.61928273343746,122.81539123630628,192.50510142103943,0.9474357260896028,1.2844847317980626
Maguindanao del Sur,2025,72.6731401875,154.22599663333332,30.267961102978024,33.05548162714844,28.301899924414062,23.59831646992188,150.77466270947264,3.404888668410745,9.457165257226562,104.04074729596823,6.459208456243833,3.1103367748279256,114.17518682399185,109.72294001966526,193.3483053903942,1.0614180602057917,0.8783791056129397
Lanao del Sur,2025,76.92978408496094,192.95132926666665,25.07950296890772,29.65902424785156,24.51716989980469,19.429473496484373,224.4398196674804,2.9441476332261827,10.229551151367188,106.0263187134497,3.948476608187128,3.7359137426900566,189.51126608187087,95.78649122806982,194.50403393233404,0.7921362937337466,1.3550179109941407
Lanao del Norte,2025,76.12066300039062,168.85199687333335,29.823525336403936,32.28514444296875,27.591046852929686,22.94776220058593,225.09001062939453,3.1186843247099643,9.337382642382812,108.8170452310712,4.42437069813175,4.111835299901669,212.01925762045187,133.2185250737458,192.57989029695804,0.879835354200725,1.4057682946635488
Misamis Oriental,2025,75.48225375703124,214.35932806666668,27.73457234023852,30.809565479101565,26.183603205273435,21.60932989375,256.8287009838867,3.03785445799338,9.20023518535156,103.40437791084463,6.465286094477693,4.39119461077844,169.0781969394541,74.17172987358613,193.73161977558507,0.7383624055755161,1.5411791677303623
Misamis Occidental,2025,75.01468074472656,177.09932894666665,30.06879205185301,32.03057918339843,27.61627692558594,23.251181540625,231.87737368359376,3.145229245329008,8.779397242773438,103.64606796116459,5.195782092772366,4.560185544768065,188.8770550161808,127.5690021574968,187.2147564035552,0.784988075514313,1.3503333225095884
Zamboanga del Norte,2025,74.45409793945312,166.36849612666666,30.57923495828829,32.323638695312496,27.950184585937507,23.63047722480469,236.81327173779292,3.236764371812743,8.693160770507813,101.30647543686085,7.640637982195826,4.396720903395975,150.50449390042843,139.05208209693333,183.56490552228664,0.8596120878489332,1.2889593733062092
Zamboanga Sibugay,2025,73.33325229335938,157.75199668666667,31.018347245398964,32.77644853437499,28.33669999921875,23.94695796757813,227.0289269501953,3.315160157232346,8.829491366796875,102.80354882154843,7.961353535353511,4.075673400673399,148.0391043771039,141.93268350168287,184.976001675692,0.8800537745462875,1.4811805464522951
Zamboanga del Sur,2025,76.91829129492189,161.89199625333333,29.938923500263115,32.23055563945313,27.642753115429684,23.104113939648435,232.21345953173827,3.1323058158417827,9.126440899804686,104.55839566395625,5.526972899728986,4.157602439024389,196.37794850948467,131.54429268292634,187.08440762651605,0.8806192649521309,1.2868040173011042
Basilan,2025,68.88814370019531,133.38099706333333,29.460563282352037,32.202458055859374,27.69277105585937,23.230993852343747,160.0051178823242,3.485472858622772,8.971464703515625,101.23459927140226,8.908752276867009,3.004524134790527,92.16015938069185,116.75910746812335,186.62488915115063,0.8028069987136329,1.692964004907445
Sulu,2025,67.52006999960938,149.64516311333333,29.413465591907936,32.04251209667969,27.6534622140625,23.31649573144532,178.0369297109375,3.5341711385330625,8.726016165234377,101.22696712018099,9.963786848072548,2.7168268140589555,74.01919501133774,41.42191609977319,194.40978131560203,0.7000188720896965,1.9116553816438484
Capiz,2025,74.22838410820313,170.25421898000002,30.22085527142428,31.209810650390622,27.92934540234376,24.699413291992187,268.3116518041992,3.467401363958452,6.5103966183984365,100.39234335839582,6.8898245614035,3.8199498746867135,159.6993065998324,170.10103592314073,183.1118554519228,0.7144610707736622,1.0974392660183965
Bohol,2025,75.2529830263672,165.50155168666666,30.31700518491841,32.09756154511719,28.171587444335938,24.29620941640625,197.15326059130865,3.282485430965188,7.801352198710937,96.38088425925908,8.515326388888864,5.627741435185171,105.95953935185153,92.51489351851825,175.76548104519264,0.776135575568402,1.0939543282402835
Camiguin,2025,74.61856692324218,199.21999538,28.73507501250331,31.40227576074219,27.031071337109378,22.717351754687503,247.65922504882812,3.136921176473977,8.684924006054688,103.23088888888863,7.592277777777772,4.713019444444442,155.9604166666663,78.1340555555555,190.65096335856103,0.7718611369410612,1.4050255673090577
Davao Occidental,2025,70.82928201621095,173.05132897333334,26.111278366440377,30.556177398046877,25.471215209960945,20.43378994296875,135.50356396630858,3.3202627142640218,10.122387755078124,101.96826330532176,7.325093370681592,2.7981900093370644,66.15669000933697,90.15068160597552,192.70252425078863,0.7949791777483093,1.7055048153179988
Siquijor,2025,73.74821645273437,167.77599654666668,30.52870715857684,32.08778932617187,28.14262985429688,24.2466419859375,180.762789125,3.2506423456223263,7.841146320234375,96.03299999999986,11.009822222222203,5.9778088888888785,76.49375555555544,105.15871111111082,178.75075861816367,0.7917865329021858,1.197239040667212
Maguindanao del Norte,2025,74.80875616328125,165.61399608666667,29.786780843088653,32.577306208203126,27.800761848632817,23.07833821269531,187.49239527294924,3.209370358689007,9.498968095507813,109.83471326164832,4.830645161290303,3.4083557347670226,165.17235215053705,116.32767025089562,193.54819140362417,0.94924969732984,1.5030951217835904
Bukidnon,2026,77.58852658027344,211.3068284,25.27380787561393,29.290588819140627,24.27882825488281,19.319978087109376,245.1512067885742,2.8386507920357897,9.97061163203125,100.23960569412928,4.2606764928193375,3.9486790123456763,181.89047367094932,62.65840513983366,190.0992154964058,0.751176417828485,1.15209642158668
Apayao,2026,68.0535972121094,142.11799648666667,26.70932133685067,29.85425054804688,26.04022219785157,22.277481068750003,248.0400870595703,3.422246154025959,7.576769699296875,98.3031198830408,6.638997076023386,0.40076461988304146,149.5743011695901,275.80058187134466,191.2822060311296,0.629176116094253,1.958395189840747
Agusan del Sur,2026,75.5911605484375,211.28499509333332,30.297690150544184,31.768663489843743,27.333227128710934,22.946115512304686,267.8274904814453,3.045376524227944,8.822548077539063,106.15885889745753,1.1603299057412169,3.427672807769206,229.1451956583828,55.563103399028805,188.53129384698624,0.8563533467448265,1.1016859912860018
Abra,2026,65.39055339804689,131.10266387333334,25.65437367942473,29.130791075390626,25.35560092617188,21.627492125195317,249.39350535986327,3.406728195074186,7.503299060195314,98.89268900343619,11.342932416952994,1.195424684994273,150.741406071019,301.4095704467349,200.2795903785937,0.7116564791461406,2.02273812432305
Kalinga,2026,69.74013995898437,161.45999658,24.352534120238417,27.99564021855469,23.888078032812498,19.83217664355468,257.0276751191406,3.096061618203324,8.163463584999999,95.3795243531202,7.778637747336361,0.8997290715372905,139.81894216133898,222.1621080669705,192.97350992559788,0.6484023568740259,1.6986554220016634
Mountain Province,2026,61.05575727617189,128.32866325333333,29.70281927771976,32.57473548789063,28.62145226660156,24.717336045312507,227.86991821289064,3.8904074930943846,7.857400432578125,93.40590058479528,6.223461988304086,1.1760467836257296,145.241742690058,206.40332163742647,191.31392268237693,0.5611044824440143,1.96955873758416
Quirino,2026,72.38007870429688,202.96199575333333,27.310406855024542,29.687371485937504,25.51784806015625,21.39580542382813,301.9454812104492,3.093857736377562,8.291566132109375,100.23864864864836,6.297650150150135,1.1576670420420412,128.1857957957954,91.28559309309298,191.65054535187,0.6341225703851298,2.215087109608688
Ifugao,2026,69.40920874414063,165.16732962666669,26.52888819900978,29.789196086523432,25.52316971542969,21.313812796093742,258.4111800239258,3.240165889639576,8.475382990429688,95.04720486111108,6.602734374999988,1.0152751736111105,126.02290798611075,152.80666666666613,191.17817647298136,0.619469125326917,1.6596003595987927
Benguet,2026,73.26756264550781,165.78266395999998,21.926452368115324,25.73480512773438,21.929869284765623,18.17247341464844,281.54699762890624,2.839102192798236,7.5623318330859375,88.46372495446262,13.055887978142039,1.1266935336976307,110.60477686703074,210.91701275045486,193.9557270337708,0.5589847367010078,2.417988743828941
Nueva Vizcaya,2026,71.0237411435547,171.41332946666668,25.195481921318247,28.583439831054687,24.50319892265625,20.476295666015623,268.89982316064453,3.1104841846749323,8.107144275039062,94.87548344017087,9.467120726495716,0.9914230769230754,93.6631677350425,116.94248397435857,192.4202002500872,0.633015859042573,1.847351261627975
Nueva Ecija,2026,69.65498204882812,171.4106630866667,28.060030384683103,31.22621222792969,27.04739440878906,22.92163158964844,246.2163750703125,3.4850845227941294,8.30458053828125,94.05207421707406,26.140471900471862,1.020437365937365,81.74357357357349,110.2497726297722,203.5396050098469,0.9570783112814452,1.7679233443482305
Tarlac,2026,71.18728424589845,131.43666330666667,28.414125966964004,31.22033324160156,27.56619917070312,23.96456294804688,250.02053544091797,3.524327333406533,7.255770133554688,91.53887715179962,31.19946009389666,0.946857589984349,89.91723395931129,162.75825117370854,202.47611375262431,1.129871596652479,1.7027144721483367
Laguna,2026,72.33153351230467,173.96266325333332,29.672273948550536,31.3300965953125,27.78782760820312,24.282221669335943,223.0874679628906,3.427492747069474,7.047875005976563,90.56761666666658,17.3343444444444,2.073147777777776,107.97521111111107,110.53003333333308,183.37176221923792,0.7936652282257269,1.859605145848588
Cavite,2026,69.50130303964843,137.97133006,28.872389237716224,31.558392863867187,27.895157600585936,24.27692904082031,204.7513888486328,3.600764872085356,7.281463753046876,88.43991269841266,24.08252380952376,2.3604928571428556,106.76953968253936,183.77446031745995,181.2414248889737,0.9008104169362304,2.263497950163335
